"Label (Grouping)","Washington!!Total!!Estimate","Washington!!Percent!!Estimate","Washington!!Male!!Estimate","Washington!!Percent Male!!Estimate","Washington!!Female!!Estimate","Washington!!Percent Female!!Estimate","Adams County, Washington!!Total!!Estimate","Adams County, Washington!!Percent!!Estimate","Adams County, Washington!!Male!!Estimate","Adams County, Washington!!Percent Male!!Estimate","Adams County, Washington!!Female!!Estimate","Adams County, Washington!!Percent Female!!Estimate","Asotin County, Washington!!Total!!Estimate","Asotin County, Washington!!Percent!!Estimate","Asotin County, Washington!!Male!!Estimate","Asotin County, Washington!!Percent Male!!Estimate","Asotin County, Washington!!Female!!Estimate","Asotin County, Washington!!Percent Female!!Estimate","Benton County, Washington!!Total!!Estimate","Benton County, Washington!!Percent!!Estimate","Benton County, Washington!!Male!!Estimate","Benton County, Washington!!Percent Male!!Estimate","Benton County, Washington!!Female!!Estimate","Benton County, Washington!!Percent Female!!Estimate","Chelan County, Washington!!Total!!Estimate","Chelan County, Washington!!Percent!!Estimate","Chelan County, Washington!!Male!!Estimate","Chelan County, Washington!!Percent Male!!Estimate","Chelan County, Washington!!Female!!Estimate","Chelan County, Washington!!Percent Female!!Estimate","Clallam County, Washington!!Total!!Estimate","Clallam County, Washington!!Percent!!Estimate","Clallam County, Washington!!Male!!Estimate","Clallam County, Washington!!Percent Male!!Estimate","Clallam County, Washington!!Female!!Estimate","Clallam County, Washington!!Percent Female!!Estimate","Clark County, Washington!!Total!!Estimate","Clark County, Washington!!Percent!!Estimate","Clark County, Washington!!Male!!Estimate","Clark County, Washington!!Percent Male!!Estimate","Clark County, Washington!!Female!!Estimate","Clark County, Washington!!Percent Female!!Estimate","Columbia County, Washington!!Total!!Estimate","Columbia County, Washington!!Percent!!Estimate","Columbia County, Washington!!Male!!Estimate","Columbia County, Washington!!Percent Male!!Estimate","Columbia County, Washington!!Female!!Estimate","Columbia County, Washington!!Percent Female!!Estimate","Cowlitz County, Washington!!Total!!Estimate","Cowlitz County, Washington!!Percent!!Estimate","Cowlitz County, Washington!!Male!!Estimate","Cowlitz County, Washington!!Percent Male!!Estimate","Cowlitz County, Washington!!Female!!Estimate","Cowlitz County, Washington!!Percent Female!!Estimate","Douglas County, Washington!!Total!!Estimate","Douglas County, Washington!!Percent!!Estimate","Douglas County, Washington!!Male!!Estimate","Douglas County, Washington!!Percent Male!!Estimate","Douglas County, Washington!!Female!!Estimate","Douglas County, Washington!!Percent Female!!Estimate","Ferry County, Washington!!Total!!Estimate","Ferry County, Washington!!Percent!!Estimate","Ferry County, Washington!!Male!!Estimate","Ferry County, Washington!!Percent Male!!Estimate","Ferry County, Washington!!Female!!Estimate","Ferry County, Washington!!Percent Female!!Estimate","Franklin County, Washington!!Total!!Estimate","Franklin County, Washington!!Percent!!Estimate","Franklin County, Washington!!Male!!Estimate","Franklin County, Washington!!Percent Male!!Estimate","Franklin County, Washington!!Female!!Estimate","Franklin County, Washington!!Percent Female!!Estimate","Garfield County, Washington!!Total!!Estimate","Garfield County, Washington!!Percent!!Estimate","Garfield County, Washington!!Male!!Estimate","Garfield County, Washington!!Percent Male!!Estimate","Garfield County, Washington!!Female!!Estimate","Garfield County, Washington!!Percent Female!!Estimate","Grant County, Washington!!Total!!Estimate","Grant County, Washington!!Percent!!Estimate","Grant County, Washington!!Male!!Estimate","Grant County, Washington!!Percent Male!!Estimate","Grant County, Washington!!Female!!Estimate","Grant County, Washington!!Percent Female!!Estimate","Grays Harbor County, Washington!!Total!!Estimate","Grays Harbor County, Washington!!Percent!!Estimate","Grays Harbor County, Washington!!Male!!Estimate","Grays Harbor County, Washington!!Percent Male!!Estimate","Grays Harbor County, Washington!!Female!!Estimate","Grays Harbor County, Washington!!Percent Female!!Estimate","Island County, Washington!!Total!!Estimate","Island County, Washington!!Percent!!Estimate","Island County, Washington!!Male!!Estimate","Island County, Washington!!Percent Male!!Estimate","Island County, Washington!!Female!!Estimate","Island County, Washington!!Percent Female!!Estimate","Jefferson County, Washington!!Total!!Estimate","Jefferson County, Washington!!Percent!!Estimate","Jefferson County, Washington!!Male!!Estimate","Jefferson County, Washington!!Percent Male!!Estimate","Jefferson County, Washington!!Female!!Estimate","Jefferson County, Washington!!Percent Female!!Estimate","King County, Washington!!Total!!Estimate","King County, Washington!!Percent!!Estimate","King County, Washington!!Male!!Estimate","King County, Washington!!Percent Male!!Estimate","King County, Washington!!Female!!Estimate","King County, Washington!!Percent Female!!Estimate","Kitsap County, Washington!!Total!!Estimate","Kitsap County, Washington!!Percent!!Estimate","Kitsap County, Washington!!Male!!Estimate","Kitsap County, Washington!!Percent Male!!Estimate","Kitsap County, Washington!!Female!!Estimate","Kitsap County, Washington!!Percent Female!!Estimate","Kittitas County, Washington!!Total!!Estimate","Kittitas County, Washington!!Percent!!Estimate","Kittitas County, Washington!!Male!!Estimate","Kittitas County, Washington!!Percent Male!!Estimate","Kittitas County, Washington!!Female!!Estimate","Kittitas County, Washington!!Percent Female!!Estimate","Klickitat County, Washington!!Total!!Estimate","Klickitat County, Washington!!Percent!!Estimate","Klickitat County, Washington!!Male!!Estimate","Klickitat County, Washington!!Percent Male!!Estimate","Klickitat County, Washington!!Female!!Estimate","Klickitat County, Washington!!Percent Female!!Estimate","Lewis County, Washington!!Total!!Estimate","Lewis County, Washington!!Percent!!Estimate","Lewis County, Washington!!Male!!Estimate","Lewis County, Washington!!Percent Male!!Estimate","Lewis County, Washington!!Female!!Estimate","Lewis County, Washington!!Percent Female!!Estimate","Lincoln County, Washington!!Total!!Estimate","Lincoln County, Washington!!Percent!!Estimate","Lincoln County, Washington!!Male!!Estimate","Lincoln County, Washington!!Percent Male!!Estimate","Lincoln County, Washington!!Female!!Estimate","Lincoln County, Washington!!Percent Female!!Estimate","Mason County, Washington!!Total!!Estimate","Mason County, Washington!!Percent!!Estimate","Mason County, Washington!!Male!!Estimate","Mason County, Washington!!Percent Male!!Estimate","Mason County, Washington!!Female!!Estimate","Mason County, Washington!!Percent Female!!Estimate","Okanogan County, Washington!!Total!!Estimate","Okanogan County, Washington!!Percent!!Estimate","Okanogan County, Washington!!Male!!Estimate","Okanogan County, Washington!!Percent Male!!Estimate","Okanogan County, Washington!!Female!!Estimate","Okanogan County, Washington!!Percent Female!!Estimate","Pacific County, Washington!!Total!!Estimate","Pacific County, Washington!!Percent!!Estimate","Pacific County, Washington!!Male!!Estimate","Pacific County, Washington!!Percent Male!!Estimate","Pacific County, Washington!!Female!!Estimate","Pacific County, Washington!!Percent Female!!Estimate","Pend Oreille County, Washington!!Total!!Estimate","Pend Oreille County, Washington!!Percent!!Estimate","Pend Oreille County, Washington!!Male!!Estimate","Pend Oreille County, Washington!!Percent Male!!Estimate","Pend Oreille County, Washington!!Female!!Estimate","Pend Oreille County, Washington!!Percent Female!!Estimate","Pierce County, Washington!!Total!!Estimate","Pierce County, Washington!!Percent!!Estimate","Pierce County, Washington!!Male!!Estimate","Pierce County, Washington!!Percent Male!!Estimate","Pierce County, Washington!!Female!!Estimate","Pierce County, Washington!!Percent Female!!Estimate","San Juan County, Washington!!Total!!Estimate","San Juan County, Washington!!Percent!!Estimate","San Juan County, Washington!!Male!!Estimate","San Juan County, Washington!!Percent Male!!Estimate","San Juan County, Washington!!Female!!Estimate","San Juan County, Washington!!Percent Female!!Estimate","Skagit County, Washington!!Total!!Estimate","Skagit County, Washington!!Percent!!Estimate","Skagit County, Washington!!Male!!Estimate","Skagit County, Washington!!Percent Male!!Estimate","Skagit County, Washington!!Female!!Estimate","Skagit County, Washington!!Percent Female!!Estimate","Skamania County, Washington!!Total!!Estimate","Skamania County, Washington!!Percent!!Estimate","Skamania County, Washington!!Male!!Estimate","Skamania County, Washington!!Percent Male!!Estimate","Skamania County, Washington!!Female!!Estimate","Skamania County, Washington!!Percent Female!!Estimate","Snohomish County, Washington!!Total!!Estimate","Snohomish County, Washington!!Percent!!Estimate","Snohomish County, Washington!!Male!!Estimate","Snohomish County, Washington!!Percent Male!!Estimate","Snohomish County, Washington!!Female!!Estimate","Snohomish County, Washington!!Percent Female!!Estimate","Spokane County, Washington!!Total!!Estimate","Spokane County, Washington!!Percent!!Estimate","Spokane County, Washington!!Male!!Estimate","Spokane County, Washington!!Percent Male!!Estimate","Spokane County, Washington!!Female!!Estimate","Spokane County, Washington!!Percent Female!!Estimate","Stevens County, Washington!!Total!!Estimate","Stevens County, Washington!!Percent!!Estimate","Stevens County, Washington!!Male!!Estimate","Stevens County, Washington!!Percent Male!!Estimate","Stevens County, Washington!!Female!!Estimate","Stevens County, Washington!!Percent Female!!Estimate","Thurston County, Washington!!Total!!Estimate","Thurston County, Washington!!Percent!!Estimate","Thurston County, Washington!!Male!!Estimate","Thurston County, Washington!!Percent Male!!Estimate","Thurston County, Washington!!Female!!Estimate","Thurston County, Washington!!Percent Female!!Estimate","Wahkiakum County, Washington!!Total!!Estimate","Wahkiakum County, Washington!!Percent!!Estimate","Wahkiakum County, Washington!!Male!!Estimate","Wahkiakum County, Washington!!Percent Male!!Estimate","Wahkiakum County, Washington!!Female!!Estimate","Wahkiakum County, Washington!!Percent Female!!Estimate","Walla Walla County, Washington!!Total!!Estimate","Walla Walla County, Washington!!Percent!!Estimate","Walla Walla County, Washington!!Male!!Estimate","Walla Walla County, Washington!!Percent Male!!Estimate","Walla Walla County, Washington!!Female!!Estimate","Walla Walla County, Washington!!Percent Female!!Estimate","Whatcom County, Washington!!Total!!Estimate","Whatcom County, Washington!!Percent!!Estimate","Whatcom County, Washington!!Male!!Estimate","Whatcom County, Washington!!Percent Male!!Estimate","Whatcom County, Washington!!Female!!Estimate","Whatcom County, Washington!!Percent Female!!Estimate","Whitman County, Washington!!Total!!Estimate","Whitman County, Washington!!Percent!!Estimate","Whitman County, Washington!!Male!!Estimate","Whitman County, Washington!!Percent Male!!Estimate","Whitman County, Washington!!Female!!Estimate","Whitman County, Washington!!Percent Female!!Estimate","Yakima County, Washington!!Total!!Estimate","Yakima County, Washington!!Percent!!Estimate","Yakima County, Washington!!Male!!Estimate","Yakima County, Washington!!Percent Male!!Estimate","Yakima County, Washington!!Female!!Estimate","Yakima County, Washington!!Percent Female!!Estimate"
"Total population","7,404,107","(X)","3,703,301","(X)","3,700,806","(X)","19,594","(X)","9,980","(X)","9,614","(X)","22,421","(X)","10,868","(X)","11,553","(X)","197,518","(X)","98,762","(X)","98,756","(X)","76,229","(X)","38,219","(X)","38,010","(X)","75,392","(X)","37,128","(X)","38,264","(X)","473,252","(X)","233,959","(X)","239,293","(X)","3,992","(X)","1,926","(X)","2,066","(X)","106,778","(X)","52,844","(X)","53,934","(X)","42,023","(X)","21,107","(X)","20,916","(X)","7,578","(X)","3,821","(X)","3,757","(X)","92,009","(X)","47,702","(X)","44,307","(X)","2,230","(X)","1,139","(X)","1,091","(X)","95,502","(X)","48,538","(X)","46,964","(X)","72,779","(X)","37,317","(X)","35,462","(X)","82,866","(X)","41,393","(X)","41,473","(X)","31,285","(X)","15,276","(X)","16,009","(X)","2,195,502","(X)","1,100,652","(X)","1,094,850","(X)","265,882","(X)","135,983","(X)","129,899","(X)","45,897","(X)","23,167","(X)","22,730","(X)","21,721","(X)","10,928","(X)","10,793","(X)","78,145","(X)","39,083","(X)","39,062","(X)","10,574","(X)","5,345","(X)","5,229","(X)","63,804","(X)","33,063","(X)","30,741","(X)","41,842","(X)","21,253","(X)","20,589","(X)","21,688","(X)","10,911","(X)","10,777","(X)","13,377","(X)","6,742","(X)","6,635","(X)","877,013","(X)","437,477","(X)","439,536","(X)","16,788","(X)","8,089","(X)","8,699","(X)","125,612","(X)","62,106","(X)","63,506","(X)","11,753","(X)","5,900","(X)","5,853","(X)","798,808","(X)","400,594","(X)","398,214","(X)","505,505","(X)","250,722","(X)","254,783","(X)","44,655","(X)","22,242","(X)","22,413","(X)","279,711","(X)","136,855","(X)","142,856","(X)","4,268","(X)","2,017","(X)","2,251","(X)","60,365","(X)","30,904","(X)","29,461","(X)","220,821","(X)","109,070","(X)","111,751","(X)","49,231","(X)","25,175","(X)","24,056","(X)","249,697","(X)","125,044","(X)","124,653","(X)"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 5 years","454,364","6.1%","233,206","6.3%","221,158","6.0%","1,921","9.8%","958","9.6%","963","10.0%","1,119","5.0%","600","5.5%","519","4.5%","14,065","7.1%","7,071","7.2%","6,994","7.1%","4,658","6.1%","2,381","6.2%","2,277","6.0%","3,545","4.7%","1,893","5.1%","1,652","4.3%","29,192","6.2%","15,172","6.5%","14,020","5.9%","174","4.4%","73","3.8%","101","4.9%","6,435","6.0%","3,222","6.1%","3,213","6.0%","2,751","6.5%","1,427","6.8%","1,324","6.3%","311","4.1%","164","4.3%","147","3.9%","8,353","9.1%","4,277","9.0%","4,076","9.2%","112","5.0%","67","5.9%","45","4.1%","7,692","8.1%","3,806","7.8%","3,886","8.3%","3,895","5.4%","1,884","5.0%","2,011","5.7%","4,649","5.6%","2,342","5.7%","2,307","5.6%","944","3.0%","401","2.6%","543","3.4%","128,327","5.8%","65,551","6.0%","62,776","5.7%","15,353","5.8%","7,920","5.8%","7,433","5.7%","2,139","4.7%","1,131","4.9%","1,008","4.4%","1,091","5.0%","539","4.9%","552","5.1%","4,586","5.9%","2,380","6.1%","2,206","5.6%","532","5.0%","278","5.2%","254","4.9%","3,351","5.3%","1,754","5.3%","1,597","5.2%","2,585","6.2%","1,351","6.4%","1,234","6.0%","918","4.2%","504","4.6%","414","3.8%","605","4.5%","291","4.3%","314","4.7%","58,570","6.7%","30,084","6.9%","28,486","6.5%","479","2.9%","227","2.8%","252","2.9%","7,581","6.0%","3,904","6.3%","3,677","5.8%","509","4.3%","289","4.9%","220","3.8%","50,720","6.3%","26,114","6.5%","24,606","6.2%","30,798","6.1%","15,889","6.3%","14,909","5.9%","2,386","5.3%","1,262","5.7%","1,124","5.0%","16,313","5.8%","8,453","6.2%","7,860","5.5%","168","3.9%","81","4.0%","87","3.9%","3,330","5.5%","1,732","5.6%","1,598","5.4%","11,813","5.3%","6,076","5.6%","5,737","5.1%","2,090","4.2%","1,089","4.3%","1,001","4.2%","20,304","8.1%","10,569","8.5%","9,735","7.8%"
"        5 to 9 years","465,038","6.3%","238,036","6.4%","227,002","6.1%","1,969","10.0%","1,059","10.6%","910","9.5%","1,078","4.8%","406","3.7%","672","5.8%","15,726","8.0%","7,989","8.1%","7,737","7.8%","5,655","7.4%","3,002","7.9%","2,653","7.0%","3,586","4.8%","1,684","4.5%","1,902","5.0%","32,696","6.9%","16,120","6.9%","16,576","6.9%","230","5.8%","104","5.4%","126","6.1%","6,458","6.0%","3,048","5.8%","3,410","6.3%","3,582","8.5%","1,808","8.6%","1,774","8.5%","347","4.6%","198","5.2%","149","4.0%","8,621","9.4%","4,358","9.1%","4,263","9.6%","125","5.6%","65","5.7%","60","5.5%","8,103","8.5%","4,042","8.3%","4,061","8.6%","4,150","5.7%","2,109","5.7%","2,041","5.8%","3,875","4.7%","2,064","5.0%","1,811","4.4%","1,286","4.1%","516","3.4%","770","4.8%","129,876","5.9%","66,118","6.0%","63,758","5.8%","15,114","5.7%","7,917","5.8%","7,197","5.5%","2,368","5.2%","1,235","5.3%","1,133","5.0%","1,054","4.9%","592","5.4%","462","4.3%","4,317","5.5%","2,339","6.0%","1,978","5.1%","556","5.3%","293","5.5%","263","5.0%","3,593","5.6%","2,055","6.2%","1,538","5.0%","2,803","6.7%","1,496","7.0%","1,307","6.3%","1,022","4.7%","435","4.0%","587","5.4%","602","4.5%","295","4.4%","307","4.6%","59,494","6.8%","31,004","7.1%","28,490","6.5%","610","3.6%","281","3.5%","329","3.8%","7,398","5.9%","3,941","6.3%","3,457","5.4%","607","5.2%","359","6.1%","248","4.2%","49,192","6.2%","25,040","6.3%","24,152","6.1%","29,860","5.9%","15,713","6.3%","14,147","5.6%","2,792","6.3%","1,545","6.9%","1,247","5.6%","17,308","6.2%","8,746","6.4%","8,562","6.0%","215","5.0%","111","5.5%","104","4.6%","3,360","5.6%","1,826","5.9%","1,534","5.2%","12,157","5.5%","6,176","5.7%","5,981","5.4%","2,079","4.2%","1,161","4.6%","918","3.8%","21,174","8.5%","10,786","8.6%","10,388","8.3%"
"        10 to 14 years","453,597","6.1%","231,437","6.2%","222,160","6.0%","1,994","10.2%","1,024","10.3%","970","10.1%","1,621","7.2%","791","7.3%","830","7.2%","14,320","7.2%","7,468","7.6%","6,852","6.9%","4,659","6.1%","2,446","6.4%","2,213","5.8%","3,563","4.7%","1,862","5.0%","1,701","4.4%","32,573","6.9%","17,082","7.3%","15,491","6.5%","257","6.4%","147","7.6%","110","5.3%","7,318","6.9%","3,918","7.4%","3,400","6.3%","2,814","6.7%","1,427","6.8%","1,387","6.6%","376","5.0%","172","4.5%","204","5.4%","8,629","9.4%","4,307","9.0%","4,322","9.8%","132","5.9%","90","7.9%","42","3.8%","7,967","8.3%","4,138","8.5%","3,829","8.2%","4,292","5.9%","2,275","6.1%","2,017","5.7%","4,230","5.1%","2,023","4.9%","2,207","5.3%","1,034","3.3%","624","4.1%","410","2.6%","118,749","5.4%","60,549","5.5%","58,200","5.3%","15,041","5.7%","7,471","5.5%","7,570","5.8%","2,113","4.6%","1,102","4.8%","1,011","4.4%","1,322","6.1%","635","5.8%","687","6.4%","4,864","6.2%","2,350","6.0%","2,514","6.4%","744","7.0%","370","6.9%","374","7.2%","3,411","5.3%","1,693","5.1%","1,718","5.6%","2,678","6.4%","1,378","6.5%","1,300","6.3%","1,010","4.7%","592","5.4%","418","3.9%","785","5.9%","430","6.4%","355","5.4%","54,839","6.3%","27,402","6.3%","27,437","6.2%","691","4.1%","362","4.5%","329","3.8%","8,053","6.4%","3,851","6.2%","4,202","6.6%","702","6.0%","312","5.3%","390","6.7%","51,697","6.5%","26,731","6.7%","24,966","6.3%","32,788","6.5%","16,429","6.6%","16,359","6.4%","2,653","5.9%","1,223","5.5%","1,430","6.4%","16,537","5.9%","8,637","6.3%","7,900","5.5%","206","4.8%","86","4.3%","120","5.3%","3,825","6.3%","1,901","6.2%","1,924","6.5%","12,043","5.5%","6,334","5.8%","5,709","5.1%","2,156","4.4%","1,116","4.4%","1,040","4.3%","20,911","8.4%","10,689","8.5%","10,222","8.2%"
"        15 to 19 years","446,480","6.0%","228,645","6.2%","217,835","5.9%","1,534","7.8%","805","8.1%","729","7.6%","1,209","5.4%","627","5.8%","582","5.0%","13,401","6.8%","6,898","7.0%","6,503","6.6%","4,757","6.2%","2,487","6.5%","2,270","6.0%","3,529","4.7%","1,882","5.1%","1,647","4.3%","31,152","6.6%","16,080","6.9%","15,072","6.3%","144","3.6%","77","4.0%","67","3.2%","6,518","6.1%","3,342","6.3%","3,176","5.9%","2,821","6.7%","1,450","6.9%","1,371","6.6%","418","5.5%","252","6.6%","166","4.4%","7,122","7.7%","3,699","7.8%","3,423","7.7%","228","10.2%","100","8.8%","128","11.7%","7,080","7.4%","3,672","7.6%","3,408","7.3%","4,130","5.7%","2,101","5.6%","2,029","5.7%","3,878","4.7%","2,079","5.0%","1,799","4.3%","1,030","3.3%","534","3.5%","496","3.1%","118,500","5.4%","60,103","5.5%","58,397","5.3%","14,780","5.6%","7,843","5.8%","6,937","5.3%","4,150","9.0%","2,034","8.8%","2,116","9.3%","1,127","5.2%","546","5.0%","581","5.4%","4,772","6.1%","2,553","6.5%","2,219","5.7%","627","5.9%","337","6.3%","290","5.5%","3,298","5.2%","1,820","5.5%","1,478","4.8%","2,355","5.6%","1,231","5.8%","1,124","5.5%","976","4.5%","609","5.6%","367","3.4%","881","6.6%","444","6.6%","437","6.6%","53,447","6.1%","27,568","6.3%","25,879","5.9%","721","4.3%","381","4.7%","340","3.9%","7,245","5.8%","3,727","6.0%","3,518","5.5%","629","5.4%","322","5.5%","307","5.2%","46,336","5.8%","23,907","6.0%","22,429","5.6%","32,389","6.4%","16,654","6.6%","15,735","6.2%","2,643","5.9%","1,425","6.4%","1,218","5.4%","16,360","5.8%","8,398","6.1%","7,962","5.6%","184","4.3%","58","2.9%","126","5.6%","4,762","7.9%","2,408","7.8%","2,354","8.0%","14,982","6.8%","7,190","6.6%","7,792","7.0%","7,554","15.3%","3,369","13.4%","4,185","17.4%","18,811","7.5%","9,633","7.7%","9,178","7.4%"
"        20 to 24 years","483,004","6.5%","253,149","6.8%","229,855","6.2%","1,463","7.5%","775","7.8%","688","7.2%","1,180","5.3%","591","5.4%","589","5.1%","12,046","6.1%","6,258","6.3%","5,788","5.9%","4,593","6.0%","2,388","6.2%","2,205","5.8%","3,521","4.7%","1,889","5.1%","1,632","4.3%","27,684","5.8%","14,101","6.0%","13,583","5.7%","145","3.6%","84","4.4%","61","3.0%","5,792","5.4%","2,896","5.5%","2,896","5.4%","2,462","5.9%","1,318","6.2%","1,144","5.5%","359","4.7%","182","4.8%","177","4.7%","6,209","6.7%","3,233","6.8%","2,976","6.7%","16","0.7%","12","1.1%","4","0.4%","6,643","7.0%","3,526","7.3%","3,117","6.6%","3,600","4.9%","2,026","5.4%","1,574","4.4%","5,697","6.9%","3,359","8.1%","2,338","5.6%","1,058","3.4%","567","3.7%","491","3.1%","132,962","6.1%","68,004","6.2%","64,958","5.9%","20,778","7.8%","12,652","9.3%","8,126","6.3%","7,244","15.8%","3,610","15.6%","3,634","16.0%","997","4.6%","484","4.4%","513","4.8%","4,087","5.2%","2,090","5.3%","1,997","5.1%","469","4.4%","208","3.9%","261","5.0%","3,352","5.3%","1,997","6.0%","1,355","4.4%","2,211","5.3%","1,187","5.6%","1,024","5.0%","912","4.2%","527","4.8%","385","3.6%","504","3.8%","255","3.8%","249","3.8%","61,357","7.0%","33,622","7.7%","27,735","6.3%","577","3.4%","274","3.4%","303","3.5%","7,139","5.7%","3,614","5.8%","3,525","5.6%","501","4.3%","256","4.3%","245","4.2%","46,664","5.8%","24,326","6.1%","22,338","5.6%","34,625","6.8%","17,756","7.1%","16,869","6.6%","2,185","4.9%","1,092","4.9%","1,093","4.9%","16,811","6.0%","8,561","6.3%","8,250","5.8%","199","4.7%","97","4.8%","102","4.5%","5,360","8.9%","2,787","9.0%","2,573","8.7%","23,552","10.7%","11,736","10.8%","11,816","10.6%","10,990","22.3%","6,003","23.8%","4,987","20.7%","17,060","6.8%","8,806","7.0%","8,254","6.6%"
"        25 to 29 years","567,266","7.7%","294,987","8.0%","272,279","7.4%","1,270","6.5%","630","6.3%","640","6.7%","1,180","5.3%","613","5.6%","567","4.9%","13,246","6.7%","6,679","6.8%","6,567","6.6%","4,737","6.2%","2,537","6.6%","2,200","5.8%","3,994","5.3%","2,099","5.7%","1,895","5.0%","31,397","6.6%","16,068","6.9%","15,329","6.4%","166","4.2%","68","3.5%","98","4.7%","6,772","6.3%","3,336","6.3%","3,436","6.4%","2,462","5.9%","1,333","6.3%","1,129","5.4%","342","4.5%","193","5.1%","149","4.0%","6,715","7.3%","3,551","7.4%","3,164","7.1%","113","5.1%","66","5.8%","47","4.3%","6,750","7.1%","3,561","7.3%","3,189","6.8%","4,230","5.8%","2,352","6.3%","1,878","5.3%","6,340","7.7%","3,467","8.4%","2,873","6.9%","1,429","4.6%","772","5.1%","657","4.1%","198,639","9.0%","103,111","9.4%","95,528","8.7%","20,235","7.6%","11,256","8.3%","8,979","6.9%","2,976","6.5%","1,668","7.2%","1,308","5.8%","1,059","4.9%","580","5.3%","479","4.4%","4,697","6.0%","2,474","6.3%","2,223","5.7%","417","3.9%","237","4.4%","180","3.4%","3,634","5.7%","1,999","6.0%","1,635","5.3%","2,289","5.5%","1,168","5.5%","1,121","5.4%","1,011","4.7%","430","3.9%","581","5.4%","559","4.2%","266","3.9%","293","4.4%","70,593","8.0%","36,703","8.4%","33,890","7.7%","612","3.6%","315","3.9%","297","3.4%","8,016","6.4%","4,148","6.7%","3,868","6.1%","511","4.3%","259","4.4%","252","4.3%","57,351","7.2%","29,407","7.3%","27,944","7.0%","39,658","7.8%","20,427","8.1%","19,231","7.5%","2,058","4.6%","1,012","4.5%","1,046","4.7%","20,179","7.2%","10,293","7.5%","9,886","6.9%","115","2.7%","55","2.7%","60","2.7%","3,964","6.6%","2,309","7.5%","1,655","5.6%","15,742","7.1%","8,233","7.5%","7,509","6.7%","4,305","8.7%","2,416","9.6%","1,889","7.9%","17,503","7.0%","8,896","7.1%","8,607","6.9%"
"        30 to 34 years","549,551","7.4%","282,170","7.6%","267,381","7.2%","1,233","6.3%","678","6.8%","555","5.8%","1,282","5.7%","648","6.0%","634","5.5%","13,622","6.9%","7,052","7.1%","6,570","6.7%","4,603","6.0%","2,326","6.1%","2,277","6.0%","3,953","5.2%","2,141","5.8%","1,812","4.7%","30,707","6.5%","15,210","6.5%","15,497","6.5%","191","4.8%","64","3.3%","127","6.1%","6,286","5.9%","3,163","6.0%","3,123","5.8%","2,639","6.3%","1,380","6.5%","1,259","6.0%","306","4.0%","156","4.1%","150","4.0%","7,409","8.1%","3,959","8.3%","3,450","7.8%","124","5.6%","48","4.2%","76","7.0%","6,048","6.3%","3,129","6.4%","2,919","6.2%","4,287","5.9%","2,300","6.2%","1,987","5.6%","5,090","6.1%","2,655","6.4%","2,435","5.9%","1,310","4.2%","716","4.7%","594","3.7%","196,880","9.0%","102,208","9.3%","94,672","8.6%","18,105","6.8%","9,677","7.1%","8,428","6.5%","2,441","5.3%","1,302","5.6%","1,139","5.0%","1,058","4.9%","532","4.9%","526","4.9%","4,503","5.8%","2,286","5.8%","2,217","5.7%","494","4.7%","254","4.8%","240","4.6%","3,646","5.7%","1,980","6.0%","1,666","5.4%","2,221","5.3%","1,120","5.3%","1,101","5.3%","947","4.4%","505","4.6%","442","4.1%","616","4.6%","319","4.7%","297","4.5%","65,555","7.5%","33,019","7.5%","32,536","7.4%","669","4.0%","322","4.0%","347","4.0%","7,755","6.2%","3,963","6.4%","3,792","6.0%","642","5.5%","307","5.2%","335","5.7%","60,998","7.6%","31,088","7.8%","29,910","7.5%","35,655","7.1%","18,137","7.2%","17,518","6.9%","2,065","4.6%","997","4.5%","1,068","4.8%","20,177","7.2%","9,996","7.3%","10,181","7.1%","127","3.0%","70","3.5%","57","2.5%","3,662","6.1%","2,063","6.7%","1,599","5.4%","13,800","6.2%","7,048","6.5%","6,752","6.0%","2,715","5.5%","1,475","5.9%","1,240","5.2%","15,730","6.3%","7,877","6.3%","7,853","6.3%"
