"Label (Grouping)","Washington!!Total!!Estimate","Washington!!Percent!!Estimate","Washington!!Male!!Estimate","Washington!!Percent Male!!Estimate","Washington!!Female!!Estimate","Washington!!Percent Female!!Estimate","Adams County, Washington!!Total!!Estimate","Adams County, Washington!!Percent!!Estimate","Adams County, Washington!!Male!!Estimate","Adams County, Washington!!Percent Male!!Estimate","Adams County, Washington!!Female!!Estimate","Adams County, Washington!!Percent Female!!Estimate","Asotin County, Washington!!Total!!Estimate","Asotin County, Washington!!Percent!!Estimate","Asotin County, Washington!!Male!!Estimate","Asotin County, Washington!!Percent Male!!Estimate","Asotin County, Washington!!Female!!Estimate","Asotin County, Washington!!Percent Female!!Estimate","Benton County, Washington!!Total!!Estimate","Benton County, Washington!!Percent!!Estimate","Benton County, Washington!!Male!!Estimate","Benton County, Washington!!Percent Male!!Estimate","Benton County, Washington!!Female!!Estimate","Benton County, Washington!!Percent Female!!Estimate","Chelan County, Washington!!Total!!Estimate","Chelan County, Washington!!Percent!!Estimate","Chelan County, Washington!!Male!!Estimate","Chelan County, Washington!!Percent Male!!Estimate","Chelan County, Washington!!Female!!Estimate","Chelan County, Washington!!Percent Female!!Estimate","Clallam County, Washington!!Total!!Estimate","Clallam County, Washington!!Percent!!Estimate","Clallam County, Washington!!Male!!Estimate","Clallam County, Washington!!Percent Male!!Estimate","Clallam County, Washington!!Female!!Estimate","Clallam County, Washington!!Percent Female!!Estimate","Clark County, Washington!!Total!!Estimate","Clark County, Washington!!Percent!!Estimate","Clark County, Washington!!Male!!Estimate","Clark County, Washington!!Percent Male!!Estimate","Clark County, Washington!!Female!!Estimate","Clark County, Washington!!Percent Female!!Estimate","Columbia County, Washington!!Total!!Estimate","Columbia County, Washington!!Percent!!Estimate","Columbia County, Washington!!Male!!Estimate","Columbia County, Washington!!Percent Male!!Estimate","Columbia County, Washington!!Female!!Estimate","Columbia County, Washington!!Percent Female!!Estimate","Cowlitz County, Washington!!Total!!Estimate","Cowlitz County, Washington!!Percent!!Estimate","Cowlitz County, Washington!!Male!!Estimate","Cowlitz County, Washington!!Percent Male!!Estimate","Cowlitz County, Washington!!Female!!Estimate","Cowlitz County, Washington!!Percent Female!!Estimate","Douglas County, Washington!!Total!!Estimate","Douglas County, Washington!!Percent!!Estimate","Douglas County, Washington!!Male!!Estimate","Douglas County, Washington!!Percent Male!!Estimate","Douglas County, Washington!!Female!!Estimate","Douglas County, Washington!!Percent Female!!Estimate","Ferry County, Washington!!Total!!Estimate","Ferry County, Washington!!Percent!!Estimate","Ferry County, Washington!!Male!!Estimate","Ferry County, Washington!!Percent Male!!Estimate","Ferry County, Washington!!Female!!Estimate","Ferry County, Washington!!Percent Female!!Estimate","Franklin County, Washington!!Total!!Estimate","Franklin County, Washington!!Percent!!Estimate","Franklin County, Washington!!Male!!Estimate","Franklin County, Washington!!Percent Male!!Estimate","Franklin County, Washington!!Female!!Estimate","Franklin County, Washington!!Percent Female!!Estimate","Garfield County, Washington!!Total!!Estimate","Garfield County, Washington!!Percent!!Estimate","Garfield County, Washington!!Male!!Estimate","Garfield County, Washington!!Percent Male!!Estimate","Garfield County, Washington!!Female!!Estimate","Garfield County, Washington!!Percent Female!!Estimate","Grant County, Washington!!Total!!Estimate","Grant County, Washington!!Percent!!Estimate","Grant County, Washington!!Male!!Estimate","Grant County, Washington!!Percent Male!!Estimate","Grant County, Washington!!Female!!Estimate","Grant County, Washington!!Percent Female!!Estimate","Grays Harbor County, Washington!!Total!!Estimate","Grays Harbor County, Washington!!Percent!!Estimate","Grays Harbor County, Washington!!Male!!Estimate","Grays Harbor County, Washington!!Percent Male!!Estimate","Grays Harbor County, Washington!!Female!!Estimate","Grays Harbor County, Washington!!Percent Female!!Estimate","Island County, Washington!!Total!!Estimate","Island County, Washington!!Percent!!Estimate","Island County, Washington!!Male!!Estimate","Island County, Washington!!Percent Male!!Estimate","Island County, Washington!!Female!!Estimate","Island County, Washington!!Percent Female!!Estimate","Jefferson County, Washington!!Total!!Estimate","Jefferson County, Washington!!Percent!!Estimate","Jefferson County, Washington!!Male!!Estimate","Jefferson County, Washington!!Percent Male!!Estimate","Jefferson County, Washington!!Female!!Estimate","Jefferson County, Washington!!Percent Female!!Estimate","King County, Washington!!Total!!Estimate","King County, Washington!!Percent!!Estimate","King County, Washington!!Male!!Estimate","King County, Washington!!Percent Male!!Estimate","King County, Washington!!Female!!Estimate","King County, Washington!!Percent Female!!Estimate","Kitsap County, Washington!!Total!!Estimate","Kitsap County, Washington!!Percent!!Estimate","Kitsap County, Washington!!Male!!Estimate","Kitsap County, Washington!!Percent Male!!Estimate","Kitsap County, Washington!!Female!!Estimate","Kitsap County, Washington!!Percent Female!!Estimate","Kittitas County, Washington!!Total!!Estimate","Kittitas County, Washington!!Percent!!Estimate","Kittitas County, Washington!!Male!!Estimate","Kittitas County, Washington!!Percent Male!!Estimate","Kittitas County, Washington!!Female!!Estimate","Kittitas County, Washington!!Percent Female!!Estimate","Klickitat County, Washington!!Total!!Estimate","Klickitat County, Washington!!Percent!!Estimate","Klickitat County, Washington!!Male!!Estimate","Klickitat County, Washington!!Percent Male!!Estimate","Klickitat County, Washington!!Female!!Estimate","Klickitat County, Washington!!Percent Female!!Estimate","Lewis County, Washington!!Total!!Estimate","Lewis County, Washington!!Percent!!Estimate","Lewis County, Washington!!Male!!Estimate","Lewis County, Washington!!Percent Male!!Estimate","Lewis County, Washington!!Female!!Estimate","Lewis County, Washington!!Percent Female!!Estimate","Lincoln County, Washington!!Total!!Estimate","Lincoln County, Washington!!Percent!!Estimate","Lincoln County, Washington!!Male!!Estimate","Lincoln County, Washington!!Percent Male!!Estimate","Lincoln County, Washington!!Female!!Estimate","Lincoln County, Washington!!Percent Female!!Estimate","Mason County, Washington!!Total!!Estimate","Mason County, Washington!!Percent!!Estimate","Mason County, Washington!!Male!!Estimate","Mason County, Washington!!Percent Male!!Estimate","Mason County, Washington!!Female!!Estimate","Mason County, Washington!!Percent Female!!Estimate","Okanogan County, Washington!!Total!!Estimate","Okanogan County, Washington!!Percent!!Estimate","Okanogan County, Washington!!Male!!Estimate","Okanogan County, Washington!!Percent Male!!Estimate","Okanogan County, Washington!!Female!!Estimate","Okanogan County, Washington!!Percent Female!!Estimate","Pacific County, Washington!!Total!!Estimate","Pacific County, Washington!!Percent!!Estimate","Pacific County, Washington!!Male!!Estimate","Pacific County, Washington!!Percent Male!!Estimate","Pacific County, Washington!!Female!!Estimate","Pacific County, Washington!!Percent Female!!Estimate","Pend Oreille County, Washington!!Total!!Estimate","Pend Oreille County, Washington!!Percent!!Estimate","Pend Oreille County, Washington!!Male!!Estimate","Pend Oreille County, Washington!!Percent Male!!Estimate","Pend Oreille County, Washington!!Female!!Estimate","Pend Oreille County, Washington!!Percent Female!!Estimate","Pierce County, Washington!!Total!!Estimate","Pierce County, Washington!!Percent!!Estimate","Pierce County, Washington!!Male!!Estimate","Pierce County, Washington!!Percent Male!!Estimate","Pierce County, Washington!!Female!!Estimate","Pierce County, Washington!!Percent Female!!Estimate","San Juan County, Washington!!Total!!Estimate","San Juan County, Washington!!Percent!!Estimate","San Juan County, Washington!!Male!!Estimate","San Juan County, Washington!!Percent Male!!Estimate","San Juan County, Washington!!Female!!Estimate","San Juan County, Washington!!Percent Female!!Estimate","Skagit County, Washington!!Total!!Estimate","Skagit County, Washington!!Percent!!Estimate","Skagit County, Washington!!Male!!Estimate","Skagit County, Washington!!Percent Male!!Estimate","Skagit County, Washington!!Female!!Estimate","Skagit County, Washington!!Percent Female!!Estimate","Skamania County, Washington!!Total!!Estimate","Skamania County, Washington!!Percent!!Estimate","Skamania County, Washington!!Male!!Estimate","Skamania County, Washington!!Percent Male!!Estimate","Skamania County, Washington!!Female!!Estimate","Skamania County, Washington!!Percent Female!!Estimate","Snohomish County, Washington!!Total!!Estimate","Snohomish County, Washington!!Percent!!Estimate","Snohomish County, Washington!!Male!!Estimate","Snohomish County, Washington!!Percent Male!!Estimate","Snohomish County, Washington!!Female!!Estimate","Snohomish County, Washington!!Percent Female!!Estimate","Spokane County, Washington!!Total!!Estimate","Spokane County, Washington!!Percent!!Estimate","Spokane County, Washington!!Male!!Estimate","Spokane County, Washington!!Percent Male!!Estimate","Spokane County, Washington!!Female!!Estimate","Spokane County, Washington!!Percent Female!!Estimate","Stevens County, Washington!!Total!!Estimate","Stevens County, Washington!!Percent!!Estimate","Stevens County, Washington!!Male!!Estimate","Stevens County, Washington!!Percent Male!!Estimate","Stevens County, Washington!!Female!!Estimate","Stevens County, Washington!!Percent Female!!Estimate","Thurston County, Washington!!Total!!Estimate","Thurston County, Washington!!Percent!!Estimate","Thurston County, Washington!!Male!!Estimate","Thurston County, Washington!!Percent Male!!Estimate","Thurston County, Washington!!Female!!Estimate","Thurston County, Washington!!Percent Female!!Estimate","Wahkiakum County, Washington!!Total!!Estimate","Wahkiakum County, Washington!!Percent!!Estimate","Wahkiakum County, Washington!!Male!!Estimate","Wahkiakum County, Washington!!Percent Male!!Estimate","Wahkiakum County, Washington!!Female!!Estimate","Wahkiakum County, Washington!!Percent Female!!Estimate","Walla Walla County, Washington!!Total!!Estimate","Walla Walla County, Washington!!Percent!!Estimate","Walla Walla County, Washington!!Male!!Estimate","Walla Walla County, Washington!!Percent Male!!Estimate","Walla Walla County, Washington!!Female!!Estimate","Walla Walla County, Washington!!Percent Female!!Estimate","Whatcom County, Washington!!Total!!Estimate","Whatcom County, Washington!!Percent!!Estimate","Whatcom County, Washington!!Male!!Estimate","Whatcom County, Washington!!Percent Male!!Estimate","Whatcom County, Washington!!Female!!Estimate","Whatcom County, Washington!!Percent Female!!Estimate","Whitman County, Washington!!Total!!Estimate","Whitman County, Washington!!Percent!!Estimate","Whitman County, Washington!!Male!!Estimate","Whitman County, Washington!!Percent Male!!Estimate","Whitman County, Washington!!Female!!Estimate","Whitman County, Washington!!Percent Female!!Estimate","Yakima County, Washington!!Total!!Estimate","Yakima County, Washington!!Percent!!Estimate","Yakima County, Washington!!Male!!Estimate","Yakima County, Washington!!Percent Male!!Estimate","Yakima County, Washington!!Female!!Estimate","Yakima County, Washington!!Percent Female!!Estimate"
"Total population","7,169,967","(X)","3,580,888","(X)","3,589,079","(X)","19,261","(X)","9,750","(X)","9,511","(X)","22,259","(X)","10,594","(X)","11,665","(X)","190,529","(X)","95,438","(X)","95,091","(X)","75,138","(X)","37,352","(X)","37,786","(X)","73,439","(X)","36,389","(X)","37,050","(X)","457,474","(X)","226,178","(X)","231,296","(X)","3,999","(X)","1,956","(X)","2,043","(X)","103,590","(X)","51,079","(X)","52,511","(X)","40,585","(X)","20,382","(X)","20,203","(X)","7,568","(X)","3,911","(X)","3,657","(X)","89,124","(X)","46,383","(X)","42,741","(X)","2,226","(X)","1,118","(X)","1,108","(X)","93,420","(X)","47,166","(X)","46,254","(X)","71,454","(X)","36,786","(X)","34,668","(X)","80,323","(X)","40,020","(X)","40,303","(X)","30,524","(X)","14,981","(X)","15,543","(X)","2,118,119","(X)","1,058,695","(X)","1,059,424","(X)","258,903","(X)","132,104","(X)","126,799","(X)","43,726","(X)","22,039","(X)","21,687","(X)","21,172","(X)","10,572","(X)","10,600","(X)","76,012","(X)","37,884","(X)","38,128","(X)","10,344","(X)","5,264","(X)","5,080","(X)","61,569","(X)","31,695","(X)","29,874","(X)","41,377","(X)","20,868","(X)","20,509","(X)","20,940","(X)","10,462","(X)","10,478","(X)","13,066","(X)","6,636","(X)","6,430","(X)","845,193","(X)","420,170","(X)","425,023","(X)","16,221","(X)","7,817","(X)","8,404","(X)","121,725","(X)","60,223","(X)","61,502","(X)","11,498","(X)","5,834","(X)","5,664","(X)","771,904","(X)","387,078","(X)","384,826","(X)","490,764","(X)","243,266","(X)","247,498","(X)","43,858","(X)","21,834","(X)","22,024","(X)","269,885","(X)","132,099","(X)","137,786","(X)","4,105","(X)","1,985","(X)","2,120","(X)","59,862","(X)","30,692","(X)","29,170","(X)","212,738","(X)","105,396","(X)","107,342","(X)","47,794","(X)","24,423","(X)","23,371","(X)","248,279","(X)","124,369","(X)","123,910","(X)"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 5 years","448,145","6.3%","229,189","6.4%","218,956","6.1%","1,985","10.3%","1,033","10.6%","952","10.0%","1,134","5.1%","584","5.5%","550","4.7%","13,691","7.2%","6,938","7.3%","6,753","7.1%","4,967","6.6%","2,555","6.8%","2,412","6.4%","3,513","4.8%","1,813","5.0%","1,700","4.6%","28,917","6.3%","14,794","6.5%","14,123","6.1%","195","4.9%","104","5.3%","91","4.5%","6,169","6.0%","2,966","5.8%","3,203","6.1%","2,783","6.9%","1,410","6.9%","1,373","6.8%","342","4.5%","177","4.5%","165","4.5%","8,358","9.4%","4,283","9.2%","4,075","9.5%","140","6.3%","86","7.7%","54","4.9%","7,707","8.2%","3,834","8.1%","3,873","8.4%","4,049","5.7%","2,124","5.8%","1,925","5.6%","4,555","5.7%","2,389","6.0%","2,166","5.4%","1,061","3.5%","468","3.1%","593","3.8%","127,205","6.0%","64,854","6.1%","62,351","5.9%","14,923","5.8%","7,605","5.8%","7,318","5.8%","2,127","4.9%","1,123","5.1%","1,004","4.6%","1,055","5.0%","533","5.0%","522","4.9%","4,479","5.9%","2,318","6.1%","2,161","5.7%","491","4.7%","257","4.9%","234","4.6%","3,238","5.3%","1,696","5.4%","1,542","5.2%","2,666","6.4%","1,427","6.8%","1,239","6.0%","918","4.4%","383","3.7%","535","5.1%","604","4.6%","297","4.5%","307","4.8%","57,317","6.8%","29,371","7.0%","27,946","6.6%","463","2.9%","209","2.7%","254","3.0%","7,423","6.1%","3,733","6.2%","3,690","6.0%","520","4.5%","282","4.8%","238","4.2%","48,841","6.3%","25,110","6.5%","23,731","6.2%","30,209","6.2%","15,577","6.4%","14,632","5.9%","2,391","5.5%","1,225","5.6%","1,166","5.3%","15,934","5.9%","8,189","6.2%","7,745","5.6%","161","3.9%","59","3.0%","102","4.8%","3,354","5.6%","1,718","5.6%","1,636","5.6%","11,682","5.5%","5,980","5.7%","5,702","5.3%","2,039","4.3%","1,005","4.1%","1,034","4.4%","20,539","8.3%","10,680","8.6%","9,859","8.0%"
"        5 to 9 years","456,291","6.4%","233,594","6.5%","222,697","6.2%","2,068","10.7%","1,074","11.0%","994","10.5%","1,185","5.3%","575","5.4%","610","5.2%","14,960","7.9%","7,881","8.3%","7,079","7.4%","4,821","6.4%","2,287","6.1%","2,534","6.7%","3,383","4.6%","1,591","4.4%","1,792","4.8%","33,330","7.3%","16,711","7.4%","16,619","7.2%","151","3.8%","64","3.3%","87","4.3%","6,539","6.3%","3,172","6.2%","3,367","6.4%","3,600","8.9%","1,836","9.0%","1,764","8.7%","366","4.8%","172","4.4%","194","5.3%","8,307","9.3%","4,032","8.7%","4,275","10.0%","112","5.0%","62","5.5%","50","4.5%","8,030","8.6%","4,050","8.6%","3,980","8.6%","3,804","5.3%","1,914","5.2%","1,890","5.5%","3,957","4.9%","2,123","5.3%","1,834","4.6%","1,073","3.5%","551","3.7%","522","3.4%","128,255","6.1%","65,107","6.1%","63,148","6.0%","14,720","5.7%","7,888","6.0%","6,832","5.4%","2,332","5.3%","1,243","5.6%","1,089","5.0%","1,286","6.1%","633","6.0%","653","6.2%","4,510","5.9%","2,326","6.1%","2,184","5.7%","537","5.2%","285","5.4%","252","5.0%","3,324","5.4%","1,755","5.5%","1,569","5.3%","2,608","6.3%","1,353","6.5%","1,255","6.1%","1,089","5.2%","572","5.5%","517","4.9%","660","5.1%","363","5.5%","297","4.6%","56,086","6.6%","29,197","6.9%","26,889","6.3%","701","4.3%","341","4.4%","360","4.3%","7,322","6.0%","3,593","6.0%","3,729","6.1%","790","6.9%","454","7.8%","336","5.9%","48,238","6.2%","25,112","6.5%","23,126","6.0%","30,530","6.2%","15,752","6.5%","14,778","6.0%","2,435","5.6%","1,325","6.1%","1,110","5.0%","16,424","6.1%","8,718","6.6%","7,706","5.6%","160","3.9%","64","3.2%","96","4.5%","3,700","6.2%","1,967","6.4%","1,733","5.9%","11,552","5.4%","5,771","5.5%","5,781","5.4%","1,857","3.9%","1,002","4.1%","855","3.7%","21,489","8.7%","10,678","8.6%","10,811","8.7%"
"        10 to 14 years","442,413","6.2%","225,512","6.3%","216,901","6.0%","1,722","8.9%","913","9.4%","809","8.5%","1,537","6.9%","661","6.2%","876","7.5%","13,900","7.3%","7,022","7.4%","6,878","7.2%","5,298","7.1%","2,929","7.8%","2,369","6.3%","3,571","4.9%","1,951","5.4%","1,620","4.4%","31,539","6.9%","16,382","7.2%","15,157","6.6%","264","6.6%","139","7.1%","125","6.1%","7,022","6.8%","3,573","7.0%","3,449","6.6%","2,548","6.3%","1,309","6.4%","1,239","6.1%","419","5.5%","246","6.3%","173","4.7%","8,555","9.6%","4,607","9.9%","3,948","9.2%","135","6.1%","96","8.6%","39","3.5%","7,728","8.3%","3,961","8.4%","3,767","8.1%","4,421","6.2%","2,242","6.1%","2,179","6.3%","4,161","5.2%","1,952","4.9%","2,209","5.5%","1,133","3.7%","580","3.9%","553","3.6%","113,695","5.4%","58,322","5.5%","55,373","5.2%","15,109","5.8%","7,333","5.6%","7,776","6.1%","1,976","4.5%","963","4.4%","1,013","4.7%","1,161","5.5%","559","5.3%","602","5.7%","4,591","6.0%","2,252","5.9%","2,339","6.1%","744","7.2%","366","7.0%","378","7.4%","3,316","5.4%","1,728","5.5%","1,588","5.3%","2,794","6.8%","1,391","6.7%","1,403","6.8%","961","4.6%","513","4.9%","448","4.3%","793","6.1%","390","5.9%","403","6.3%","55,081","6.5%","27,506","6.5%","27,575","6.5%","615","3.8%","308","3.9%","307","3.7%","7,857","6.5%","4,069","6.8%","3,788","6.2%","542","4.7%","217","3.7%","325","5.7%","50,653","6.6%","25,377","6.6%","25,276","6.6%","30,611","6.2%","15,682","6.4%","14,929","6.0%","2,976","6.8%","1,459","6.7%","1,517","6.9%","16,649","6.2%","8,394","6.4%","8,255","6.0%","215","5.2%","100","5.0%","115","5.4%","3,616","6.0%","1,882","6.1%","1,734","5.9%","11,946","5.6%","6,343","6.0%","5,603","5.2%","2,231","4.7%","1,121","4.6%","1,110","4.7%","20,328","8.2%","10,674","8.6%","9,654","7.8%"
"        15 to 19 years","441,695","6.2%","227,307","6.3%","214,388","6.0%","1,504","7.8%","787","8.1%","717","7.5%","1,250","5.6%","598","5.6%","652","5.6%","12,982","6.8%","6,777","7.1%","6,205","6.5%","4,818","6.4%","2,275","6.1%","2,543","6.7%","3,777","5.1%","2,145","5.9%","1,632","4.4%","30,607","6.7%","15,872","7.0%","14,735","6.4%","210","5.3%","85","4.3%","125","6.1%","6,411","6.2%","3,317","6.5%","3,094","5.9%","2,781","6.9%","1,451","7.1%","1,330","6.6%","470","6.2%","282","7.2%","188","5.1%","6,825","7.7%","3,610","7.8%","3,215","7.5%","179","8.0%","63","5.6%","116","10.5%","7,118","7.6%","3,643","7.7%","3,475","7.5%","4,074","5.7%","2,148","5.8%","1,926","5.6%","3,811","4.7%","2,073","5.2%","1,738","4.3%","1,139","3.7%","562","3.8%","577","3.7%","116,454","5.5%","59,395","5.6%","57,059","5.4%","15,087","5.8%","8,088","6.1%","6,999","5.5%","3,806","8.7%","1,920","8.7%","1,886","8.7%","1,111","5.2%","547","5.2%","564","5.3%","4,783","6.3%","2,519","6.6%","2,264","5.9%","637","6.2%","339","6.4%","298","5.9%","3,277","5.3%","1,826","5.8%","1,451","4.9%","2,361","5.7%","1,251","6.0%","1,110","5.4%","926","4.4%","489","4.7%","437","4.2%","868","6.6%","439","6.6%","429","6.7%","52,715","6.2%","27,066","6.4%","25,649","6.0%","744","4.6%","404","5.2%","340","4.0%","7,306","6.0%","3,764","6.3%","3,542","5.8%","675","5.9%","342","5.9%","333","5.9%","46,289","6.0%","23,983","6.2%","22,306","5.8%","31,681","6.5%","16,329","6.7%","15,352","6.2%","2,830","6.5%","1,514","6.9%","1,316","6.0%","16,167","6.0%","8,496","6.4%","7,671","5.6%","218","5.3%","109","5.5%","109","5.1%","4,752","7.9%","2,327","7.6%","2,425","8.3%","14,715","6.9%","7,305","6.9%","7,410","6.9%","7,472","15.6%","3,400","13.9%","4,072","17.4%","18,865","7.6%","9,767","7.9%","9,098","7.3%"
"        20 to 24 years","485,368","6.8%","253,125","7.1%","232,243","6.5%","1,413","7.3%","728","7.5%","685","7.2%","1,260","5.7%","584","5.5%","676","5.8%","12,151","6.4%","6,209","6.5%","5,942","6.2%","4,594","6.1%","2,598","7.0%","1,996","5.3%","3,655","5.0%","2,037","5.6%","1,618","4.4%","27,228","6.0%","13,908","6.1%","13,320","5.8%","136","3.4%","79","4.0%","57","2.8%","5,847","5.6%","2,968","5.8%","2,879","5.5%","2,424","6.0%","1,274","6.3%","1,150","5.7%","411","5.4%","237","6.1%","174","4.8%","5,956","6.7%","3,207","6.9%","2,749","6.4%","22","1.0%","5","0.4%","17","1.5%","6,652","7.1%","3,432","7.3%","3,220","7.0%","3,908","5.5%","2,204","6.0%","1,704","4.9%","5,728","7.1%","3,279","8.2%","2,449","6.1%","1,084","3.6%","610","4.1%","474","3.0%","132,420","6.3%","67,266","6.4%","65,154","6.1%","20,878","8.1%","12,619","9.6%","8,259","6.5%","7,192","16.4%","3,552","16.1%","3,640","16.8%","1,179","5.6%","582","5.5%","597","5.6%","4,276","5.6%","2,202","5.8%","2,074","5.4%","420","4.1%","214","4.1%","206","4.1%","3,310","5.4%","1,876","5.9%","1,434","4.8%","2,214","5.4%","1,136","5.4%","1,078","5.3%","955","4.6%","556","5.3%","399","3.8%","373","2.9%","139","2.1%","234","3.6%","60,736","7.2%","32,564","7.8%","28,172","6.6%","550","3.4%","262","3.4%","288","3.4%","7,250","6.0%","3,699","6.1%","3,551","5.8%","542","4.7%","277","4.7%","265","4.7%","47,766","6.2%","25,033","6.5%","22,733","5.9%","36,126","7.4%","18,345","7.5%","17,781","7.2%","2,097","4.8%","1,067","4.9%","1,030","4.7%","17,094","6.3%","8,657","6.6%","8,437","6.1%","232","5.7%","145","7.3%","87","4.1%","5,305","8.9%","2,815","9.2%","2,490","8.5%","23,516","11.1%","11,670","11.1%","11,846","11.0%","10,830","22.7%","5,949","24.4%","4,881","20.9%","17,638","7.1%","9,141","7.3%","8,497","6.9%"
"        25 to 29 years","530,005","7.4%","273,789","7.6%","256,216","7.1%","1,246","6.5%","609","6.2%","637","6.7%","1,174","5.3%","559","5.3%","615","5.3%","12,636","6.6%","6,396","6.7%","6,240","6.6%","4,732","6.3%","2,339","6.3%","2,393","6.3%","3,842","5.2%","2,024","5.6%","1,818","4.9%","28,996","6.3%","14,692","6.5%","14,304","6.2%","161","4.0%","78","4.0%","83","4.1%","6,093","5.9%","3,046","6.0%","3,047","5.8%","2,330","5.7%","1,256","6.2%","1,074","5.3%","320","4.2%","163","4.2%","157","4.3%","6,734","7.6%","3,466","7.5%","3,268","7.6%","121","5.4%","58","5.2%","63","5.7%","6,282","6.7%","3,286","7.0%","2,996","6.5%","4,171","5.8%","2,250","6.1%","1,921","5.5%","5,874","7.3%","3,149","7.9%","2,725","6.8%","1,346","4.4%","758","5.1%","588","3.8%","183,174","8.6%","94,283","8.9%","88,891","8.4%","18,866","7.3%","10,494","7.9%","8,372","6.6%","2,868","6.6%","1,596","7.2%","1,272","5.9%","923","4.4%","448","4.2%","475","4.5%","4,436","5.8%","2,311","6.1%","2,125","5.6%","386","3.7%","218","4.1%","168","3.3%","3,361","5.5%","1,836","5.8%","1,525","5.1%","2,066","5.0%","1,049","5.0%","1,017","5.0%","897","4.3%","453","4.3%","444","4.2%","664","5.1%","360","5.4%","304","4.7%","66,005","7.8%","33,857","8.1%","32,148","7.6%","610","3.8%","299","3.8%","311","3.7%","7,338","6.0%","3,814","6.3%","3,524","5.7%","473","4.1%","247","4.2%","226","4.0%","54,323","7.0%","27,944","7.2%","26,379","6.9%","37,765","7.7%","19,255","7.9%","18,510","7.5%","1,823","4.2%","902","4.1%","921","4.2%","19,248","7.1%","9,767","7.4%","9,481","6.9%","121","2.9%","83","4.2%","38","1.8%","3,927","6.6%","2,317","7.5%","1,610","5.5%","14,141","6.6%","7,389","7.0%","6,752","6.3%","3,958","8.3%","2,289","9.4%","1,669","7.1%","16,574","6.7%","8,449","6.8%","8,125","6.6%"
"        30 to 34 years","520,210","7.3%","265,564","7.4%","254,646","7.1%","1,185","6.2%","601","6.2%","584","6.1%","1,295","5.8%","600","5.7%","695","6.0%","13,190","6.9%","6,750","7.1%","6,440","6.8%","4,545","6.0%","2,290","6.1%","2,255","6.0%","3,717","5.1%","1,971","5.4%","1,746","4.7%","29,580","6.5%","14,558","6.4%","15,022","6.5%","198","5.0%","61","3.1%","137","6.7%","5,915","5.7%","3,042","6.0%","2,873","5.5%","2,524","6.2%","1,293","6.3%","1,231","6.1%","272","3.6%","138","3.5%","134","3.7%","7,242","8.1%","3,856","8.3%","3,386","7.9%","107","4.8%","41","3.7%","66","6.0%","5,947","6.4%","3,035","6.4%","2,912","6.3%","4,160","5.8%","2,253","6.1%","1,907","5.5%","4,651","5.8%","2,423","6.1%","2,228","5.5%","1,245","4.1%","697","4.7%","548","3.5%","183,668","8.7%","94,297","8.9%","89,371","8.4%","16,941","6.5%","9,031","6.8%","7,910","6.2%","2,218","5.1%","1,164","5.3%","1,054","4.9%","1,136","5.4%","534","5.1%","602","5.7%","4,262","5.6%","2,154","5.7%","2,108","5.5%","503","4.9%","257","4.9%","246","4.8%","3,576","5.8%","1,974","6.2%","1,602","5.4%","2,282","5.5%","1,163","5.6%","1,119","5.5%","984","4.7%","563","5.4%","421","4.0%","519","4.0%","271","4.1%","248","3.9%","62,002","7.3%","31,060","7.4%","30,942","7.3%","632","3.9%","319","4.1%","313","3.7%","7,507","6.2%","3,840","6.4%","3,667","6.0%","633","5.5%","312","5.3%","321","5.7%","57,295","7.4%","29,188","7.5%","28,107","7.3%","33,533","6.8%","17,105","7.0%","16,428","6.6%","1,972","4.5%","999","4.6%","973","4.4%","19,276","7.1%","9,576","7.2%","9,700","7.0%","160","3.9%","87","4.4%","73","3.4%","3,601","6.0%","2,051","6.7%","1,550","5.3%","13,471","6.3%","6,807","6.5%","6,664","6.2%","2,507","5.2%","1,332","5.5%","1,175","5.0%","15,759","6.3%","7,871","6.3%","7,888","6.4%"
